"","Column","lat","lng","label_place_of_publication","X20","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"95",43,30.2325068532924,120.198005853809,"Hangzhou","Hangzhou","Hangzhou","China","Chinese","0",2003,"01/01/2003 00:00","",41,"Jinghai Shi, Huiliang Liu and Wenwen Wang (史津海，刘微亮，王雯雯)","简爱 / Jianai / Jane Eyre","Zhejiang Wenyi Press","1",NA,"","","","",NA,""
"96",NA,39.9819661325172,116.522233383575,"Beijing","Beijing","Beijing","China","Chinese","0",2003,"01/01/2003 00:00","",NA,"Li Ling (凌力) ","简爱 / Jianai / Jane Eyre","Huaxia Press (缩写本) ","",NA,"","","Abridged","",NA,""
"97",NA,31.9121460849265,117.222618342027,"Hefei","Hefei","Hefei","China","Chinese","0",2003,"01/01/2003 00:00","",NA,"Na Li (李娜) and Xia Li (李霞)","简爱 / Jianai / Jane Eyre","Anhui Renmin Press","",NA,"","","","",NA,""
"98",46,31.9149994858387,117.25205356765,"Hefei","Hefei","Hefei","China","Chinese","0",2003,"01/01/2003 00:00","",45,"Shen Guo (郭深) and Zhen Liu (刘珍)","简爱 / Jianai / Jane Eyre","Anhui Wenyi Press","1",NA,"","","","",NA,""
"99",NA,39.8778671882444,116.377801192909,"Beijing","Beijing","Beijing","China","Chinese","0",2004,"01/01/2004 00:00","",NA,"Chunfang Yue (岳春芳)","简爱 / Jianai / Jane Eyre"," Hangkong Gongye Press (改编版)","",NA,"","","","",NA,""
"100",NA,43.8863725961445,126.499119278345,"Jilin","Jilin","Jilin","China","Chinese","0",2004,"01/01/2004 00:00","",NA,"Ping Zhou (周萍)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","","",NA,""
"101",NA,39.86390301039,116.545671793524,"Beijing","Beijing","Beijing","China","Chinese","0",2005,"01/01/2005 00:00","",NA,"Chengwu Zhang (张成武)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","",NA,"","","","",NA,""
"102",NA,40.0234941874493,116.527581148719,"Beijing","Beijing","Beijing","China","Chinese","2012",2005,"01/01/2005 00:00","",NA,"Guangjia Fu (傅光甲)","简爱 / Jianai / Jane Eyre","China Shuji Press","",NA,"","","The 2012 edition is with China Zhigong Press","",NA,""
"103",NA,39.8618751234238,116.382093301493,"Beijing","Beijing","Beijing","China","Chinese","0",2005,"01/01/2005 00:00","",NA,"Hui Chen (陈辉)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","",NA,"","","","",NA,""
"104",NA,40.0201968946357,116.351493207164,"Beijing","Beijing","Beijing","China","Chinese","0",2005,"01/01/2005 00:00","",NA,"Jialin Zhang (张家林) ","简爱 / Jianai / Jane Eyre","Renmin Ribao Press","",NA,"","","","",NA,""
"105",NA,24.9876605261986,121.587423370549,"Taipei","Taipei","Taipei","Taiwan","Chinese","2007",2005,"01/01/2005 00:00","01/01/2005",NA,"Zhaolin Song (宋兆霖)","简爱 / Jianai / Jane Eyre","Taipei Shangzhou Press",NA,NA,"","","First Taipei edition of the translation originally published in Beijing (2002)","",NA,""
"106",NA,23.1590645030293,113.202453528169,"Guangzhou","Guangzhou","Guangzhou","China","Chinese","0",2006,"01/01/2006 00:00","",NA,"Xiongfei Li (李雄飞)","简爱 / Jianai / Jane Eyre","Guangzhou Press","",NA,"","","","",NA,""
"107",NA,39.869816870834,116.377725511169,"Beijing","Beijing","Beijing","China","Chinese","0",2006,"01/01/2006 00:00","",NA,"Yongtao Zhao (赵永涛)","简爱 / Jianai / Jane Eyre","Guangming Daily Press","",NA,"","","","",NA,""
"108",NA,40.9333798866968,111.775339972762,"Hohhot","Hohhot","Hohhot","China","Chinese","2007",2006,"01/01/2006 00:00","",NA,"Yuanshang Jin (金元尚)","简爱 / Jianai / Jane Eyre","Neimenggu Renmin Press","",NA,"","","","",NA,""
"109",NA,39.3935023994665,117.421254193936,"Tianjin","Tianjin","Tianjin","China","Chinese","0",2007,"01/01/2007 00:00","",NA,"Baoying Tian (田宝英)","简爱 / Jianai / Jane Eyre","Tianjin Keji Fanyi Press","",NA,"","","","",NA,""
"110",NA,40.9228100882161,111.769852627928,"Hohhot","Hohhot","Hohhot","China","Chinese","0",2007,"01/01/2007 00:00","",NA,"Jiyong Li (李继勇) ","简爱 / Jianai / Jane Eyre","Neimenggu Renmin Press","",NA,"","","","",NA,""
"111",44,45.7996957153548,126.534887168695,"Harbin","Harbin","Harbin","China","Chinese","0",2007,"01/01/2007 00:00","",43,"Linxiu Chen (陈林秀)","简爱 / Jianai / Jane Eyre","Harbin Publishing House","1",NA,"","","","",NA,""
"112",55,30.6019717953472,114.340412170593,"Wuhan","Wuhan","Wuhan","China","Chinese","0",2007,"01/01/2007 00:00","",54,"Min Xia（夏旻）, Zijia Dian（奠自佳) and Chunhai Fan（范纯海）","简爱 / Jianai / Jane Eyre","Changjiang Wenyi press","1",NA,"","","","",NA,""
"113",47,34.8621797513686,114.36879877561,"Kaifeng","Kaifeng","Kaifeng","China","Chinese","0",2007,"01/01/2007 00:00","",46,"Yao Xiao (肖遥)","简爱 / Jianai / Jane Eyre","Henan Wenyi Press","1",NA,"","","","",NA,""
"114",41,29.5409723589354,106.663037387096,"Chongqing","Chongqing","Chongqing","China","Chinese","0",2008,"01/01/2008 00:00","",40,"Houkai Wu (伍厚恺)","简爱 / Jianai / Jane Eyre","Chongqing Press","1",NA,"","","","",NA,""
"115",NA,39.0143188732251,121.662205328833,"Dalian","Dalian","Dalian","China","Chinese","0",2008,"01/01/2008 00:00","",NA,"Jing Zhang (张静) ","简爱 / Jianai / Jane Eyre","Dalian University of Technology Press","",NA,"","","Later republished in Beijing (2009)","",NA,""
"116",53,41.7191597283356,123.461797463599,"Shenyang","Shenyang","Shenyang","China","Chinese","0",2008,"01/01/2008 00:00","",52,"Kan Dai (戴侃)","简爱 / Jianai / Jane Eyre","Liaoning jiaoyu press","1",NA,"","","","",NA,""
"117",NA,34.2058389098447,108.913103018222,"Xi'an","Xi'an","Xi'an","China","Chinese","0",2008,"01/01/2008 00:00","",NA,"Qingong Du (杜勤功) ","简爱 / Jianai / Jane Eyre","Shaanxi Renmin Jiaoyu Press","",NA,"","","","",NA,""
"118",38,39.8367327216875,116.435562818762,"Beijing","Beijing","Beijing","China","Chinese","0",2008,"01/01/2008 00:00","",38,"Yue Fu (付悦)","简爱 / Jianai / Jane Eyre","Nongcun Duwu Press ","1",NA,"","","","",NA,""
"119",NA,43.8147230936571,125.24046384474,"Changchun","Changchun","Changchun","China","Chinese","0",2009,"01/01/2009 00:00","",NA,"Dongmei Shi (史东梅)","简爱 / Jianai / Jane Eyre","Beifang Funv Ertong Press","",NA,"","","","",NA,""
"120",NA,39.9182856655077,116.383798649426,"Beijing","Beijing","Beijing","China","Chinese","0",2009,"01/01/2009 00:00","",NA,"Jing Zhang (张兢) and Su Liu (刘素)","简爱 / Jianai / Jane Eyre","China International Radio Press","",NA,"","","First Beijing edition of the translation originally published in Dalian in 2008","",NA,""
"121",NA,39.9463978327673,116.52550048971,"Beijing","Beijing","Beijing","China","Chinese","0",2009,"01/01/2009 00:00","",NA,"Shengyao Zhan (詹圣耀）","简爱 / Jianai / Jane Eyre","Huayi Press","",NA,"","","","",NA,""
"122",NA,43.7813166947363,126.560531641984,"Jilin","Jilin","Jilin","China","Chinese","0",2010,"01/01/2010 00:00","",NA,"Jiachun Zhou (周家春)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","","",NA,""
"123",35,39.8554234195363,116.480265778334,"Beijing","Beijing","Beijing","China","Chinese","0",2010,"01/01/2010 00:00","",35,"Jianhua Shi (施建华)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","1",NA,"","","","",NA,""
"124",NA,30.7369746672288,104.055669387262,"Chengdu","Chengdu","Chengdu","China","Chinese","0",2010,"01/01/2010 00:00","",NA,"Li Ren (立人) (编译)","简爱 / Jianai / Jane Eyre","Tiandi Press","",NA,"","","","",NA,""
"125",NA,43.8886987259037,125.223487931031,"Changchun","Changchun","Changchun","China","Chinese","0",2010,"01/01/2010 00:00","",NA,"Min Zhang (张敏)","简爱 / Jianai / Jane Eyre","Jilin Wenshi Press","",NA,"","","","",NA,""
"126",NA,31.8942488366118,117.120018053822,"Hefei","Hefei","Hefei","China","Chinese","0",2010,"01/01/2010 00:00","",NA,"Wenqi Li (李文绮)","简爱 / Jianai / Jane Eyre","Anhui Jiaoyu Press","",NA,"","","First Hefei edition of the translation originally published in Taipei","",NA,""
"127",NA,31.3420198652292,118.458043170426,"Wuhu","Wuhu","Wuhu","China","Chinese","0",2011,"01/01/2011 00:00","",NA,"Xingye Zhao（赵星冶）","简爱 / Jianai / Jane Eyre","Anhui Normal University Press","",NA,"","","","",NA,""
"128",NA,43.8201304477899,126.636169069655,"Jilin","Jilin","Jilin","China","Chinese","0",2011,"01/01/2011 00:00","",NA,"Yi Tang (唐译）","简爱 / Jianai / Jane Eyre","Jilin Publishing Group","",NA,"","","","",NA,""
"129",NA,40.8965893141709,111.751105123407,"Hohhot","Hohhot","Hohhot","China","Chinese","0",2011,"01/01/2011 00:00","",NA,"Yongqian Wu (吴永谦) (编)","简爱 / Jianai / Jane Eyre","Yuanfang Press","",NA,"","","","",NA,""
"130",NA,45.822343893908,126.618291016853,"Harbin","Harbin","Harbin","China","Chinese","0",2012,"01/01/2012 00:00","",NA,"Chengbin Zhang (张承滨)","简爱 / Jianai / Jane Eyre","Beifang Wenyi Publishing House","",NA,"","","","",NA,""
"131",NA,22.3066153407102,114.129410013568,"Hong Kong","Hong Kong","Hong Kong","Hong Kong","Chinese","0",2012,"01/01/2012 00:00","",NA,"Peifang Liu (刘珮芳) and Xiaowan Chen (陈筱宛)","简爱 / Jianai / Jane Eyre","Haodoo Press","",NA,"","","","",NA,""
"132",NA,28.2369281345735,113.008657899507,"Changsha","Changsha","Changsha","China","Chinese","0",2012,"01/01/2012 00:00","",NA,"Xiaoyan Feng (冯小晏)","简爱 / Jianai / Jane Eyre","Changsha Wenyi Press","",NA,"","","","",NA,""
"133",NA,32.0024076726041,118.841244784098,"Nanjing","Nanjing","Nanjing","China","Chinese","0",2012,"01/01/2012 00:00","",NA,"Yajing Ma (马亚静)","简爱 / Jianai / Jane Eyre","Yilin Press","",NA,"","","","",NA,""
"134",NA,39.8827282375519,116.399542414382,"Beijing","Beijing","Beijing","China","Chinese","0",2012,"01/01/2012 00:00","",NA,"Zhangxia Pu (蒲章霞) ","简爱 / Jianai / Jane Eyre","China Shuji Press","",NA,"","","Illustrated","",NA,""
"135",NA,25.0061667812925,121.498853722404,"Taipei","Taipei","Taipei","Taiwan","Chinese","0",2012,"01/01/2012 00:00","",NA,"Zhiyun Si (斯志云)","简爱 / Jianai / Jane Eyre","Licun Wenhua ","",NA,"","","","",NA,""
"136",NA,43.9259961582514,126.535981218213,"Jilin","Jilin","Jilin","China","Chinese","0",2013,"01/01/2013 00:00","",NA,"Guangjian Wu (伍光建)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","First Jilin edition of the translation originally published in Shanghai in 1935","",NA,""
"137",NA,39.8745937386856,116.384184993742,"Beijing","Beijing","Beijing","China","Chinese","0",2013,"01/01/2013 00:00","",NA,"Jianren Huang (黄健人)","简爱 / Jianai / Jane Eyre","Foreign Language Teaching and Research Press","",NA,"","","","",NA,""
"138",NA,31.0625729353806,121.419451589918,"Shanghai","Shanghai","Shanghai","China","Chinese","0",2013,"01/01/2013 00:00","",NA,"Mengmei Wang （王梦梅) ","简爱 / Jianai / Jane Eyre","Shanghai Wenyi Press","",NA,"","","","",NA,""
"139",NA,39.9647333748036,116.488724130517,"Beijing","Beijing","Beijing","China","Chinese","0",2013,"01/01/2013 00:00","",NA,"Xiufang Ye, Ying Zeng, Baohong Zhu (叶秀芳， 曾颖，朱葆红) (编著) ","简爱 / Jianai / Jane Eyre","China Kexue Puji Press","",NA,"","","","",NA,""
"140",NA,39.9099533872076,116.43239293381,"Beijing","Beijing","Beijing","China","Chinese","0",2014,"01/01/2014 00:00","",NA,"Wenjie Liu (刘文杰)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","","",NA,""
"141",NA,23.3741831683836,116.75836602497,"Shantou","Shantou","Shantou","China","Chinese","0",2014,"01/01/2014 00:00","",NA,"Xun Gong (龚勋)","简爱 / Jianai / Jane Eyre","Shantou University Press","",NA,"","","","",NA,""
"142",NA,36.1833376871623,120.418793955671,"Qingdao","Qingdao","Qingdao","China","Chinese","0",2015,"01/01/2015 00:00","",NA,"Biqing Xie (谢碧卿) ","简爱 / Jianai / Jane Eyre","Qingdao Press","1",NA,"","","Illustrated by Li Huang (黄丽) ","",NA,""
"143",NA,45.7659580206965,126.550010832445,"Harbin","Harbin","Harbin","China","Chinese","0",2015,"01/01/2015 00:00","",NA,"Guokui Zhang（张国奎)","简爱 / Jianai / Jane Eyre","Harbin Publishing House","",NA,"","","","",NA,""
"144",NA,43.8931849558071,87.6759117380071,"Urumqi","Urumqi","Urumqi","China","Chinese","0",2015,"01/01/2015 00:00","",NA,"Jiayuan Fang (方家元) ","简爱 / Jianai / Jane Eyre","Xinjiang Meishu Sheying Press","",NA,"","","","",NA,""
"145",NA,22.8389533811359,108.251038603411,"Nanning","Nanning","Nanning","China","Chinese","0",2015,"01/01/2015 00:00","",NA,"Wei Yang (杨伟) and Xiaoli Li (李晓丽）","简爱 / Jianai / Jane Eyre","Jieli Press","",NA,"","","","",NA,""
"146",NA,34.3051609654509,108.850182122584,"Xi'an","Xi'an","Xi'an","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Feng Yu (枫雨)","简爱 / Jianai / Jane Eyre","Sanqin Press","",NA,"","","","",NA,""
"147",NA,22.8388721094577,108.287665075874,"Nanning","Nanning","Nanning","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Hongliang Tao (陶红亮）","简爱 / Jianai / Jane Eyre","Jiangsu Renmin Publishing House","",NA,"","","","",NA,""
"148",NA,30.7366459496618,104.13883573261,"Chengdu","Chengdu","Chengdu","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Jinghao Zhang (张经浩)","简爱 / Jianai / Jane Eyre","Sichuan Shaonian Ertong Publishing House","",NA,"","","","",NA,""
"149",NA,39.8811708619215,116.392072081923,"Beijing","Beijing","Beijing","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Qing Run (青闰)","简爱 / Jianai / Jane Eyre","China Zhigong Press","",NA,"","","","",NA,""
"150",NA,25.0366835050222,121.500514240659,"Taipei","Taipei","Taipei","Taiwan","Chinese","0",2016,"01/01/2016 00:00","",NA,"Xuanzhu Zhang (张玄竹)","简爱 / Jianai / Jane Eyre","Taiwan Shangwu Press","",NA,"","","","",NA,""
"151",NA,30.6651141146502,114.309810879561,"Wuhan","Wuhan","Wuhan","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Yi Zheng (郑毅)","简爱 / Jianai / Jane Eyre","Changjiang Press","",NA,"","","","",NA,""
"152",NA,28.7023949815567,115.901640392318,"Nanchang","Nanchang","Nanchang","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Yihong Liu (刘益宏)","简爱 / Jianai / Jane Eyre","Jiangxi Meishu Publishing House","",NA,"","","","",NA,""
"153",NA,45.7527967437637,126.577510979724,"Harbin","Harbin","Harbin","China","Chinese","0",2016,"01/01/2016 00:00","",NA,"Zhonglei Cui (崔钟雷)","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"154",NA,30.7376898350492,104.122697389702,"Chengdu","Chengdu","Chengdu","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Di Fan (范蒂)","简爱 / Jianai / Jane Eyre","Tiandi Press","",NA,"","","","",NA,""
"155",NA,43.9326770004242,125.276924164227,"Changchun","Changchun","Changchun","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Donghai Xie (谢东海)","简爱 / Jianai / Jane Eyre","Jilin Wenshi Press","",NA,"","","精解速读 ('reader to understand the essence quickly') ","",NA,""
"156",NA,39.9646616526276,116.371696765752,"Beijing","Beijing","Beijing","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Fubo Tan (谭付波)","简爱 / Jianai / Jane Eyre","China International Radio Press","",NA,"","","精解速读 ('reader to understand the essence quickly') ","",NA,""
"157",NA,39.8690411001306,116.377868870118,"Beijing","Beijing","Beijing","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Hongchang Cai (蔡红昌)","简爱 / Jianai / Jane Eyre","Foreign Language Press","",NA,"","","","",NA,""
"158",NA,45.7313840929885,126.548999174683,"Harbin","Harbin","Harbin","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Qian Lei (雷倩)","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"159",NA,45.7390792441555,126.473357875505,"Harbin","Harbin","Harbin","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Qingfeng Jiao (焦庆峰) ","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"160",NA,32.1547666739892,118.821791473736,"Nanjing","Nanjing","Nanjing","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Rongyue Liu (刘荣跃)","简爱 / Jianai / Jane Eyre","Jiangsu Wenyi Publishing House","",NA,"","","","",NA,""
"161",NA,38.4972904488682,106.204240858488,"Yinchuan","Yinchuan","Yinchuan","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Shuqin Zhao (赵书琴)","简爱 / Jianai / Jane Eyre","Ningxia Renmin Jiaoyu Press","",NA,"","","","",NA,""
"162",NA,40.0015777225934,116.464718072846,"Beijing","Beijing","Beijing","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Tian Sang (桑田)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","足本解读 ('complete translation')","",NA,""
"163",NA,22.8739042874536,108.243987673866,"Nanning","Nanning","Nanning","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Tianfei Cao (曹天飞)","简爱 / Jianai / Jane Eyre","Guangxi Normal University Press","",NA,"","","","",NA,""
"164",NA,22.223810804077,114.236079766846,"Hong Kong","Hong Kong","Hong Kong","Hong Kong","Chinese","0",2017,"01/01/2017 00:00","",NA,"Xiangmei Wu (吴湘湄)","简爱 / Jianai / Jane Eyre","Chenxing Press","",NA,"","","","",NA,""
"165",NA,39.8804793177501,116.414159981146,"Beijing","Beijing","Beijing","China","Chinese","0",2017,"01/01/2017 00:00","",NA,"Yanbo Liu (刘彦波)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","","",NA,""
"166",NA,39.8315499790807,116.420994540568,"Beijing","Beijing","Beijing","China","Chinese","0",2018,"01/01/2018 00:00","",NA,"Committee of Translators (名家编译委员会)","简爱 / Jianai / Jane Eyre","Beijing Ribao Press","",NA,"","","","",NA,""
"167",NA,32.164519823737,118.849578197913,"Nanjing","Nanjing","Nanjing","China","Chinese","0",2018,"01/01/2018 00:00","",NA,"Hongyan Lu (吕红艳)","简爱 / Jianai / Jane Eyre","Jiangsu Fenghuang Wenyi Publishing House","",NA,"","","","",NA,""
"168",NA,30.6140446286947,104.06382901647,"Chengdu","Chengdu","Chengdu","China","Chinese","0",2018,"01/01/2018 00:00","",NA,"Shizhong Zhao (赵世忠）and Nan Wu (吴楠)","简爱 / Jianai / Jane Eyre","Sichuan Minzu Press","",NA,"","","","",NA,""
"169",NA,32.1633740221835,118.803747613456,"Nanjing","Nanjing","Nanjing","China","Chinese","0",2018,"01/01/2018 00:00","",NA,"Shuyang Zou(邹抒阳)","简爱 / Jianai / Jane Eyre","Nanjing University Press","",NA,"","","","",NA,""
"170",NA,39.9435316742726,116.526378228733,"Beijing","Beijing","Beijing","China","Chinese","0",2018,"01/01/2018 00:00","",NA,"Yu Li (李语)","简爱 / Jianai / Jane Eyre","Unity Press","",NA,"","","","",NA,""
"171",NA,39.3899157459862,117.280796321821,"Tianjin","Tianjin","Tianjin","China","Chinese","0",2019,"01/01/2019 00:00","",NA,"Hongji Li (李继宏 )","简爱 / Jianai / Jane Eyre","Tianjin Renmin Press","",NA,"","","","",NA,""
"172",NA,25.1524477591675,121.539962917709,"Taipei","Taipei","Taipei","Taiwan","Chinese","0",2019,"01/01/2019 00:00","",NA,"Junxie Wu (吴钧燮)","简爱 / Jianai / Jane Eyre","Xinchaoshe Wenhua Shiye","",NA,"","","First Taipei edition of the translation originally published in Beijing (1990)","",NA,""
"173",NA,31.2692567505334,120.663546829422,"Suzhou","Suzhou","Suzhou","China","Chinese","0",2019,"01/01/2019 00:00","",NA,"Lei Wu (吴磊) (编著)","简爱 / Jianai / Jane Eyre","Suzhou University Press","",NA,"","","","",NA,""
"174",NA,56.4941563876927,-2.95068886093548,"Dundee","Dundee","Dundee","Scotland","Cornish","0",2020,"01/01/2020 00:00","",NA,"Nicholas Williams","Jane Eyre","Evertype","1",NA,"","","With illustrations by Edmund H. Garrett and E. M. Wimperis","Libris",NA,""
"175",59,45.759810871551,15.9862625198687,"Zagreb","Zagreb","Zagreb","Croatia","Croatian","1975, 1976",1974,"01/01/1974 00:00","",59,"Giga Gračan & Andrijana Hewitt","Jane Eyre","Nakladni zavod MH","3",NA,"https://www.dropbox.com/s/owurqin6e7i628p/1975%20Gra%C4%8Dan.JPG?dl=0","","Later republished in a modernized version (2008)","IT",NA,""
"176",60,45.8045463558884,15.9831181958566,"Zagreb","Zagreb","Zagreb","Croatia","Croatian","0",1974,"01/01/1974 00:00","",60,"Karlo Budor","Jane Eyre","Naprijed","1",NA,"","","","COBISS",NA,""
