"","Column","lat","lng","label_place_of_publication","address","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"96",NA,39.8534316270475,116.445523485107,"Beijing","Beijing","Beijing","China","Chinese","",2003,"01/01/2003 00:00","",NA,"Li Ling (凌力) ","简爱 / Jianai / Jane Eyre","Huaxia Press (缩写本) ","",NA,"","","Abridged","",NA,""
"97",NA,31.888753335535,117.214220550772,"Hefei","Hefei","Hefei","China","Chinese","",2003,"01/01/2003 00:00","",NA,"Na Li (李娜) and Xia Li (李霞)","简爱 / Jianai / Jane Eyre","Anhui Renmin Press","",NA,"","","","",NA,""
"98",46,31.8057160885385,117.1201103674,"Hefei","Hefei","Hefei","China","Chinese","",2003,"01/01/2003 00:00","",45,"Shen Guo (郭深) and Zhen Liu (刘珍)","简爱 / Jianai / Jane Eyre","Anhui Wenyi Press","1",NA,"","","","",NA,""
"99",NA,39.8821897532188,116.529711823336,"Beijing","Beijing","Beijing","China","Chinese","",2004,"01/01/2004 00:00","",NA,"Chunfang Yue (岳春芳)","简爱 / Jianai / Jane Eyre"," Hangkong Gongye Press (改编版)","",NA,"","","","",NA,""
"100",NA,43.9345783169175,126.443877885885,"Jilin","Jilin","Jilin","China","Chinese","",2004,"01/01/2004 00:00","",NA,"Ping Zhou (周萍)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","","",NA,""
"101",NA,39.9457535434377,116.52201880881,"Beijing","Beijing","Beijing","China","Chinese","",2005,"01/01/2005 00:00","",NA,"Chengwu Zhang (张成武)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","",NA,"","","","",NA,""
"102",NA,39.857773367814,116.547671643769,"Beijing","Beijing","Beijing","China","Chinese","2012",2005,"01/01/2005 00:00","",NA,"Guangjia Fu (傅光甲)","简爱 / Jianai / Jane Eyre","China Shuji Press","",NA,"","","The 2012 edition is with China Zhigong Press","",NA,""
"103",NA,39.9754014340558,116.399589667687,"Beijing","Beijing","Beijing","China","Chinese","",2005,"01/01/2005 00:00","",NA,"Hui Chen (陈辉)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","",NA,"","","","",NA,""
"104",NA,39.8731747912571,116.44081199135,"Beijing","Beijing","Beijing","China","Chinese","",2005,"01/01/2005 00:00","",NA,"Jialin Zhang (张家林) ","简爱 / Jianai / Jane Eyre","Renmin Ribao Press","",NA,"","","","",NA,""
"105",NA,25.1203043021664,121.45977186207,"Taipei","Taipei","Taipei","Taiwan","Chinese","2007",2005,"01/01/2005 00:00","01/01/2005",NA,"Zhaolin Song (宋兆霖)","简爱 / Jianai / Jane Eyre","Taipei Shangzhou Press",NA,NA,"","","First Taipei edition of the translation originally published in Beijing (2002)","",NA,""
"106",NA,23.1864864508308,113.244359501136,"Guangzhou","Guangzhou","Guangzhou","China","Chinese","",2006,"01/01/2006 00:00","",NA,"Xiongfei Li (李雄飞)","简爱 / Jianai / Jane Eyre","Guangzhou Press","",NA,"","","","",NA,""
"107",NA,39.9186644550275,116.392746873743,"Beijing","Beijing","Beijing","China","Chinese","",2006,"01/01/2006 00:00","",NA,"Yongtao Zhao (赵永涛)","简爱 / Jianai / Jane Eyre","Guangming Daily Press","",NA,"","","","",NA,""
"108",NA,40.8207728496071,111.764396024657,"Hohhot","Hohhot","Hohhot","China","Chinese","2007",2006,"01/01/2006 00:00","",NA,"Yuanshang Jin (金元尚)","简爱 / Jianai / Jane Eyre","Neimenggu Renmin Press","",NA,"","","","",NA,""
"109",NA,39.3514352465529,117.290834179674,"Tianjin","Tianjin","Tianjin","China","Chinese","",2007,"01/01/2007 00:00","",NA,"Baoying Tian (田宝英)","简爱 / Jianai / Jane Eyre","Tianjin Keji Fanyi Press","",NA,"","","","",NA,""
"110",NA,40.8890951521944,111.84393786236,"Hohhot","Hohhot","Hohhot","China","Chinese","",2007,"01/01/2007 00:00","",NA,"Jiyong Li (李继勇) ","简爱 / Jianai / Jane Eyre","Neimenggu Renmin Press","",NA,"","","","",NA,""
"111",44,45.8495412263554,126.552909734006,"Harbin","Harbin","Harbin","China","Chinese","",2007,"01/01/2007 00:00","",43,"Linxiu Chen (陈林秀)","简爱 / Jianai / Jane Eyre","Harbin Publishing House","1",NA,"","","","",NA,""
"112",55,30.648324012973,114.333930606362,"Wuhan","Wuhan","Wuhan","China","Chinese","",2007,"01/01/2007 00:00","",54,"Min Xia（夏旻）, Zijia Dian（奠自佳) and Chunhai Fan（范纯海）","简爱 / Jianai / Jane Eyre","Changjiang Wenyi press","1",NA,"","","","",NA,""
"113",47,34.7600879793059,114.264962441113,"Kaifeng","Kaifeng","Kaifeng","China","Chinese","",2007,"01/01/2007 00:00","",46,"Yao Xiao (肖遥)","简爱 / Jianai / Jane Eyre","Henan Wenyi Press","1",NA,"","","","",NA,""
"114",41,29.6001917135127,106.626107072179,"Chongqing","Chongqing","Chongqing","China","Chinese","",2008,"01/01/2008 00:00","",40,"Houkai Wu (伍厚恺)","简爱 / Jianai / Jane Eyre","Chongqing Press","1",NA,"","","","",NA,""
"115",NA,38.9563834556419,121.611063019553,"Dalian","Dalian","Dalian","China","Chinese","",2008,"01/01/2008 00:00","",NA,"Jing Zhang (张静) ","简爱 / Jianai / Jane Eyre","Dalian University of Technology Press","",NA,"","","Later republished in Beijing (2009)","",NA,""
"116",53,41.87471718411,123.439727264441,"Shenyang","Shenyang","Shenyang","China","Chinese","",2008,"01/01/2008 00:00","",52,"Kan Dai (戴侃)","简爱 / Jianai / Jane Eyre","Liaoning jiaoyu press","1",NA,"","","","",NA,""
"117",NA,34.3745720910437,109.001645973357,"Xi'an","Xi'an","Xi'an","China","Chinese","",2008,"01/01/2008 00:00","",NA,"Qingong Du (杜勤功) ","简爱 / Jianai / Jane Eyre","Shaanxi Renmin Jiaoyu Press","",NA,"","","","",NA,""
"118",38,39.8882531548713,116.454889275444,"Beijing","Beijing","Beijing","China","Chinese","",2008,"01/01/2008 00:00","",38,"Yue Fu (付悦)","简爱 / Jianai / Jane Eyre","Nongcun Duwu Press ","1",NA,"","","","",NA,""
"119",NA,43.9385162681232,125.326533279248,"Changchun","Changchun","Changchun","China","Chinese","",2009,"01/01/2009 00:00","",NA,"Dongmei Shi (史东梅)","简爱 / Jianai / Jane Eyre","Beifang Funv Ertong Press","",NA,"","","","",NA,""
"120",NA,40.0109327961088,116.449917237259,"Beijing","Beijing","Beijing","China","Chinese","",2009,"01/01/2009 00:00","",NA,"Jing Zhang (张兢) and Su Liu (刘素)","简爱 / Jianai / Jane Eyre","China International Radio Press","",NA,"","","First Beijing edition of the translation originally published in Dalian in 2008","",NA,""
"121",NA,39.8541694812805,116.406392673388,"Beijing","Beijing","Beijing","China","Chinese","",2009,"01/01/2009 00:00","",NA,"Shengyao Zhan (詹圣耀）","简爱 / Jianai / Jane Eyre","Huayi Press","",NA,"","","","",NA,""
"122",NA,43.7640289059633,126.486081667453,"Jilin","Jilin","Jilin","China","Chinese","",2010,"01/01/2010 00:00","",NA,"Jiachun Zhou (周家春)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","","",NA,""
"123",35,39.9424439751406,116.417183951506,"Beijing","Beijing","Beijing","China","Chinese","",2010,"01/01/2010 00:00","",35,"Jianhua Shi (施建华)","简爱 / Jianai / Jane Eyre","Zhongyang Bianyi Press","1",NA,"","","","",NA,""
"124",NA,30.6308317555879,104.098626435193,"Chengdu","Chengdu","Chengdu","China","Chinese","",2010,"01/01/2010 00:00","",NA,"Li Ren (立人) (编译)","简爱 / Jianai / Jane Eyre","Tiandi Press","",NA,"","","","",NA,""
"125",NA,43.7813239465359,125.206446230977,"Changchun","Changchun","Changchun","China","Chinese","",2010,"01/01/2010 00:00","",NA,"Min Zhang (张敏)","简爱 / Jianai / Jane Eyre","Jilin Wenshi Press","",NA,"","","","",NA,""
"126",NA,31.8483523044116,117.200261367088,"Hefei","Hefei","Hefei","China","Chinese","",2010,"01/01/2010 00:00","",NA,"Wenqi Li (李文绮)","简爱 / Jianai / Jane Eyre","Anhui Jiaoyu Press","",NA,"","","First Hefei edition of the translation originally published in Taipei","",NA,""
"127",NA,31.395436192756,118.309589113886,"Wuhu","Wuhu","Wuhu","China","Chinese","",2011,"01/01/2011 00:00","",NA,"Xingye Zhao（赵星冶）","简爱 / Jianai / Jane Eyre","Anhui Normal University Press","",NA,"","","","",NA,""
"128",NA,43.8103540990761,126.495758697552,"Jilin","Jilin","Jilin","China","Chinese","",2011,"01/01/2011 00:00","",NA,"Yi Tang (唐译）","简爱 / Jianai / Jane Eyre","Jilin Publishing Group","",NA,"","","","",NA,""
"129",NA,40.7528080303937,111.830618413745,"Hohhot","Hohhot","Hohhot","China","Chinese","",2011,"01/01/2011 00:00","",NA,"Yongqian Wu (吴永谦) (编)","简爱 / Jianai / Jane Eyre","Yuanfang Press","",NA,"","","","",NA,""
"130",NA,45.8261068305932,126.511621640715,"Harbin","Harbin","Harbin","China","Chinese","",2012,"01/01/2012 00:00","",NA,"Chengbin Zhang (张承滨)","简爱 / Jianai / Jane Eyre","Beifang Wenyi Publishing House","",NA,"","","","",NA,""
"131",NA,22.3029413266112,114.13010970481,"Hong Kong","Hong Kong","Hong Kong","Hong Kong","Chinese","",2012,"01/01/2012 00:00","",NA,"Peifang Liu (刘珮芳) and Xiaowan Chen (陈筱宛)","简爱 / Jianai / Jane Eyre","Haodoo Press","",NA,"","","","",NA,""
"132",NA,28.1713506981487,112.950767700196,"Changsha","Changsha","Changsha","China","Chinese","",2012,"01/01/2012 00:00","",NA,"Xiaoyan Feng (冯小晏)","简爱 / Jianai / Jane Eyre","Changsha Wenyi Press","",NA,"","","","",NA,""
"133",NA,32.021271381456,118.811127373071,"Nanjing","Nanjing","Nanjing","China","Chinese","",2012,"01/01/2012 00:00","",NA,"Yajing Ma (马亚静)","简爱 / Jianai / Jane Eyre","Yilin Press","",NA,"","","","",NA,""
"134",NA,39.879686767082,116.508116343602,"Beijing","Beijing","Beijing","China","Chinese","",2012,"01/01/2012 00:00","",NA,"Zhangxia Pu (蒲章霞) ","简爱 / Jianai / Jane Eyre","China Shuji Press","",NA,"","","Illustrated","",NA,""
"135",NA,25.0253643503815,121.526575138842,"Taipei","Taipei","Taipei","Taiwan","Chinese","",2012,"01/01/2012 00:00","",NA,"Zhiyun Si (斯志云)","简爱 / Jianai / Jane Eyre","Licun Wenhua ","",NA,"","","","",NA,""
"136",NA,43.9298908781054,126.478579820435,"Jilin","Jilin","Jilin","China","Chinese","",2013,"01/01/2013 00:00","",NA,"Guangjian Wu (伍光建)","简爱 / Jianai / Jane Eyre","Shidai Wenyi Press","",NA,"","","First Jilin edition of the translation originally published in Shanghai in 1935","",NA,""
"137",NA,39.8394536350251,116.515643815169,"Beijing","Beijing","Beijing","China","Chinese","",2013,"01/01/2013 00:00","",NA,"Jianren Huang (黄健人)","简爱 / Jianai / Jane Eyre","Foreign Language Teaching and Research Press","",NA,"","","","",NA,""
"138",NA,31.0919759991752,121.525999740826,"Shanghai","Shanghai","Shanghai","China","Chinese","",2013,"01/01/2013 00:00","",NA,"Mengmei Wang （王梦梅) ","简爱 / Jianai / Jane Eyre","Shanghai Wenyi Press","",NA,"","","","",NA,""
"139",NA,39.9417770719018,116.421834455508,"Beijing","Beijing","Beijing","China","Chinese","",2013,"01/01/2013 00:00","",NA,"Xiufang Ye, Ying Zeng, Baohong Zhu (叶秀芳， 曾颖，朱葆红) (编著) ","简爱 / Jianai / Jane Eyre","China Kexue Puji Press","",NA,"","","","",NA,""
"140",NA,39.9896923682515,116.402965879146,"Beijing","Beijing","Beijing","China","Chinese","",2014,"01/01/2014 00:00","",NA,"Wenjie Liu (刘文杰)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","","",NA,""
"141",NA,23.3456483092441,116.618031596589,"Shantou","Shantou","Shantou","China","Chinese","",2014,"01/01/2014 00:00","",NA,"Xun Gong (龚勋)","简爱 / Jianai / Jane Eyre","Shantou University Press","",NA,"","","","",NA,""
"142",NA,36.1803955113716,120.391247604035,"Qingdao","Qingdao","Qingdao","China","Chinese","",2015,"01/01/2015 00:00","",NA,"Biqing Xie (谢碧卿) ","简爱 / Jianai / Jane Eyre","Qingdao Press","1",NA,"","","Illustrated by Li Huang (黄丽) ","",NA,""
"143",NA,45.8214204705786,126.486892391787,"Harbin","Harbin","Harbin","China","Chinese","",2015,"01/01/2015 00:00","",NA,"Guokui Zhang（张国奎)","简爱 / Jianai / Jane Eyre","Harbin Publishing House","",NA,"","","","",NA,""
"144",NA,43.9111988961861,87.6736728370942,"Urumqi","Urumqi","Urumqi","China","Chinese","",2015,"01/01/2015 00:00","",NA,"Jiayuan Fang (方家元) ","简爱 / Jianai / Jane Eyre","Xinjiang Meishu Sheying Press","",NA,"","","","",NA,""
"145",NA,22.7387021687924,108.292093322585,"Nanning","Nanning","Nanning","China","Chinese","",2015,"01/01/2015 00:00","",NA,"Wei Yang (杨伟) and Xiaoli Li (李晓丽）","简爱 / Jianai / Jane Eyre","Jieli Press","",NA,"","","","",NA,""
"146",NA,34.1896859441016,108.884581682538,"Xi'an","Xi'an","Xi'an","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Feng Yu (枫雨)","简爱 / Jianai / Jane Eyre","Sanqin Press","",NA,"","","","",NA,""
"147",NA,22.7642346921022,108.259928908125,"Nanning","Nanning","Nanning","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Hongliang Tao (陶红亮）","简爱 / Jianai / Jane Eyre","Jiangsu Renmin Publishing House","",NA,"","","","",NA,""
"148",NA,30.6279046818447,104.091315575334,"Chengdu","Chengdu","Chengdu","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Jinghao Zhang (张经浩)","简爱 / Jianai / Jane Eyre","Sichuan Shaonian Ertong Publishing House","",NA,"","","","",NA,""
"149",NA,39.942401869721,116.45449296933,"Beijing","Beijing","Beijing","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Qing Run (青闰)","简爱 / Jianai / Jane Eyre","China Zhigong Press","",NA,"","","","",NA,""
"150",NA,25.1673564413965,121.488062666965,"Taipei","Taipei","Taipei","Taiwan","Chinese","",2016,"01/01/2016 00:00","",NA,"Xuanzhu Zhang (张玄竹)","简爱 / Jianai / Jane Eyre","Taiwan Shangwu Press","",NA,"","","","",NA,""
"151",NA,30.5141807109421,114.391396894646,"Wuhan","Wuhan","Wuhan","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Yi Zheng (郑毅)","简爱 / Jianai / Jane Eyre","Changjiang Press","",NA,"","","","",NA,""
"152",NA,28.7233569435916,115.917289044791,"Nanchang","Nanchang","Nanchang","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Yihong Liu (刘益宏)","简爱 / Jianai / Jane Eyre","Jiangxi Meishu Publishing House","",NA,"","","","",NA,""
"153",NA,45.710307262186,126.575087390187,"Harbin","Harbin","Harbin","China","Chinese","",2016,"01/01/2016 00:00","",NA,"Zhonglei Cui (崔钟雷)","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"154",NA,30.6019511426166,103.998141009658,"Chengdu","Chengdu","Chengdu","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Di Fan (范蒂)","简爱 / Jianai / Jane Eyre","Tiandi Press","",NA,"","","","",NA,""
"155",NA,43.7880372594002,125.344162246964,"Changchun","Changchun","Changchun","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Donghai Xie (谢东海)","简爱 / Jianai / Jane Eyre","Jilin Wenshi Press","",NA,"","","精解速读 ('reader to understand the essence quickly') ","",NA,""
"156",NA,39.8723905682892,116.548401328347,"Beijing","Beijing","Beijing","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Fubo Tan (谭付波)","简爱 / Jianai / Jane Eyre","China International Radio Press","",NA,"","","精解速读 ('reader to understand the essence quickly') ","",NA,""
"157",NA,40.0045531647608,116.436144942077,"Beijing","Beijing","Beijing","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Hongchang Cai (蔡红昌)","简爱 / Jianai / Jane Eyre","Foreign Language Press","",NA,"","","","",NA,""
"158",NA,45.8269072493073,126.597219535335,"Harbin","Harbin","Harbin","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Qian Lei (雷倩)","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"159",NA,45.8515958024655,126.468424014141,"Harbin","Harbin","Harbin","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Qingfeng Jiao (焦庆峰) ","简爱 / Jianai / Jane Eyre","Heilongjiang Meishu Publishing House","",NA,"","","","",NA,""
"160",NA,31.9817267195075,118.837239579584,"Nanjing","Nanjing","Nanjing","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Rongyue Liu (刘荣跃)","简爱 / Jianai / Jane Eyre","Jiangsu Wenyi Publishing House","",NA,"","","","",NA,""
"161",NA,38.3912263939395,106.331205474378,"Yinchuan","Yinchuan","Yinchuan","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Shuqin Zhao (赵书琴)","简爱 / Jianai / Jane Eyre","Ningxia Renmin Jiaoyu Press","",NA,"","","","",NA,""
"162",NA,39.9407574649763,116.39523280308,"Beijing","Beijing","Beijing","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Tian Sang (桑田)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","足本解读 ('complete translation')","",NA,""
"163",NA,22.8229163426085,108.395957388468,"Nanning","Nanning","Nanning","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Tianfei Cao (曹天飞)","简爱 / Jianai / Jane Eyre","Guangxi Normal University Press","",NA,"","","","",NA,""
"164",NA,22.3312960374174,114.137006203981,"Hong Kong","Hong Kong","Hong Kong","Hong Kong","Chinese","",2017,"01/01/2017 00:00","",NA,"Xiangmei Wu (吴湘湄)","简爱 / Jianai / Jane Eyre","Chenxing Press","",NA,"","","","",NA,""
"165",NA,39.8879529683248,116.410588935189,"Beijing","Beijing","Beijing","China","Chinese","",2017,"01/01/2017 00:00","",NA,"Yanbo Liu (刘彦波)","简爱 / Jianai / Jane Eyre","Beijing University of Technology Press","",NA,"","","","",NA,""
"166",NA,39.8827337419477,116.359349119555,"Beijing","Beijing","Beijing","China","Chinese","",2018,"01/01/2018 00:00","",NA,"Committee of Translators (名家编译委员会)","简爱 / Jianai / Jane Eyre","Beijing Ribao Press","",NA,"","","","",NA,""
"167",NA,31.9813716202728,118.720057866636,"Nanjing","Nanjing","Nanjing","China","Chinese","",2018,"01/01/2018 00:00","",NA,"Hongyan Lu (吕红艳)","简爱 / Jianai / Jane Eyre","Jiangsu Fenghuang Wenyi Publishing House","",NA,"","","","",NA,""
"168",NA,30.653175383091,104.086818758789,"Chengdu","Chengdu","Chengdu","China","Chinese","",2018,"01/01/2018 00:00","",NA,"Shizhong Zhao (赵世忠）and Nan Wu (吴楠)","简爱 / Jianai / Jane Eyre","Sichuan Minzu Press","",NA,"","","","",NA,""
"169",NA,32.038781126238,118.760276558862,"Nanjing","Nanjing","Nanjing","China","Chinese","",2018,"01/01/2018 00:00","",NA,"Shuyang Zou(邹抒阳)","简爱 / Jianai / Jane Eyre","Nanjing University Press","",NA,"","","","",NA,""
"170",NA,39.909800031069,116.371008039297,"Beijing","Beijing","Beijing","China","Chinese","",2018,"01/01/2018 00:00","",NA,"Yu Li (李语)","简爱 / Jianai / Jane Eyre","Unity Press","",NA,"","","","",NA,""
"171",NA,39.369079331636,117.447518872576,"Tianjin","Tianjin","Tianjin","China","Chinese","",2019,"01/01/2019 00:00","",NA,"Hongji Li (李继宏 )","简爱 / Jianai / Jane Eyre","Tianjin Renmin Press","",NA,"","","","",NA,""
"172",NA,25.0335050146033,121.449987188078,"Taipei","Taipei","Taipei","Taiwan","Chinese","",2019,"01/01/2019 00:00","",NA,"Junxie Wu (吴钧燮)","简爱 / Jianai / Jane Eyre","Xinchaoshe Wenhua Shiye","",NA,"","","First Taipei edition of the translation originally published in Beijing (1990)","",NA,""
"173",NA,31.2710125886761,120.57261852029,"Suzhou","Suzhou","Suzhou","China","Chinese","",2019,"01/01/2019 00:00","",NA,"Lei Wu (吴磊) (编著)","简爱 / Jianai / Jane Eyre","Suzhou University Press","",NA,"","","","",NA,""
"174",NA,56.4257548151188,-3.02009069043895,"Dundee","Dundee","Dundee","Scotland","Cornish","",2020,"01/01/2020 00:00","",NA,"Nicholas Williams","Jane Eyre","Evertype","1",NA,"","","With illustrations by Edmund H. Garrett and E. M. Wimperis","Libris",NA,""
"175",59,45.8285638668241,15.8935056135307,"Zagreb","Zagreb","Zagreb","Croatia","Croatian","1975, 1976",1974,"01/01/1974 00:00","",59,"Giga Gračan & Andrijana Hewitt","Jane Eyre","Nakladni zavod MH","3",NA,"https://www.dropbox.com/s/owurqin6e7i628p/1975%20Gra%C4%8Dan.JPG?dl=0","","Later republished in a modernized version (2008)","IT",NA,""
"176",60,45.7437380544508,16.0791596589858,"Zagreb","Zagreb","Zagreb","Croatia","Croatian","",1974,"01/01/1974 00:00","",60,"Karlo Budor","Jane Eyre","Naprijed","1",NA,"","","","COBISS",NA,""
